,Water_site,Year,Month,Weather_station,Rank,Monthly_Rainfall,Avg_temp,Avg_Nitrate,Warning_level,Change,Future_Nitrate,Future_Warning,latitude.x,longitude.x,Region,,Region2
133,Black Hawk Creek at Waterloo,2025,1,"WATERLOO MUNICIPAL AIRPORT, IA US",1,0.1,30.96774194,9.7,Warning,-4.1,5.6,Safe,42.4694746,-92.4136047,IS,TRUE,IS
134,Black Hawk Creek at Waterloo,2025,2,"WATERLOO MUNICIPAL AIRPORT, IA US",1,0.44,30.85714286,5.6,Safe,4.3,9.9,Warning,42.4694746,-92.4136047,IS,TRUE,IS
135,Black Hawk Creek at Waterloo,2025,3,"WATERLOO MUNICIPAL AIRPORT, IA US",1,2.38,57.22580645,9.9,Warning,-1,8.9,Warning,42.4694746,-92.4136047,IS,TRUE,IS
136,Black Hawk Creek at Waterloo,2025,4,"WATERLOO MUNICIPAL AIRPORT, IA US",1,5.75,62.33333333,8.9,Warning,3.1,12,Alert,42.4694746,-92.4136047,IS,TRUE,IS
137,Black Hawk Creek at Waterloo,2025,5,"WATERLOO MUNICIPAL AIRPORT, IA US",1,2.37,73.16129032,12,Alert,2,14,Alert,42.4694746,-92.4136047,IS,TRUE,IS
138,Black Hawk Creek at Waterloo,2025,6,"WATERLOO MUNICIPAL AIRPORT, IA US",1,6.54,83.6,14,Alert,-2,12,Alert,42.4694746,-92.4136047,IS,TRUE,IS
139,Black Hawk Creek at Waterloo,2025,7,"WATERLOO MUNICIPAL AIRPORT, IA US",1,9.99,84.06451613,12,Alert,1,13,Alert,42.4694746,-92.4136047,IS,TRUE,IS
140,Black Hawk Creek at Waterloo,2025,8,"WATERLOO MUNICIPAL AIRPORT, IA US",1,3.09,80.80645161,13,Alert,-5,8,Warning,42.4694746,-92.4136047,IS,TRUE,IS
141,Black Hawk Creek at Waterloo,2025,9,"WATERLOO MUNICIPAL AIRPORT, IA US",1,0.89,80.4,8,Warning,-1.6,6.4,Safe,42.4694746,-92.4136047,IS,TRUE,IS
142,Black Hawk Creek at Waterloo,2025,10,"WATERLOO MUNICIPAL AIRPORT, IA US",1,1.35,67.90322581,6.4,Safe,0.6,7,Safe,42.4694746,-92.4136047,IS,TRUE,IS
143,Black Hawk Creek at Waterloo,2025,11,"WATERLOO MUNICIPAL AIRPORT, IA US",1,1.98,48.8,7,Safe,1.9,8.9,Warning,42.4694746,-92.4136047,IS,TRUE,IS
144,Black Hawk Creek at Waterloo,2025,12,"WATERLOO MUNICIPAL AIRPORT, IA US",1,0.58,30.5483871,8.9,Warning,0.7,9.6,Warning,42.4694746,-92.4136047,IS,TRUE,IS
145,Bloody Run Creek near Marquette,2022,1,"POSTVILLE, IA US",1,0.83,22.35483871,6.5,Safe,-0.2,6.3,Safe,43.041505,-91.208083,MSP,TRUE,MSA
146,Bloody Run Creek near Marquette,2022,2,"POSTVILLE, IA US",1,0.09,28.08,6.3,Safe,-0.7,5.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
147,Bloody Run Creek near Marquette,2022,3,"POSTVILLE, IA US",1,4.53,44.12903226,5.6,Safe,1.3,6.9,Safe,43.041505,-91.208083,MSP,TRUE,MSA
148,Bloody Run Creek near Marquette,2022,4,"POSTVILLE, IA US",1,2.62,50.43333333,6.9,Safe,-0.7,6.2,Safe,43.041505,-91.208083,MSP,TRUE,MSA
149,Bloody Run Creek near Marquette,2022,5,"POSTVILLE, IA US",1,5.57,72.35483871,6.2,Safe,0.6,6.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
150,Bloody Run Creek near Marquette,2022,6,"POSTVILLE, IA US",1,3.76,81.48275862,6.8,Safe,3,9.8,Warning,43.041505,-91.208083,MSP,TRUE,MSA
151,Bloody Run Creek near Marquette,2022,7,"POSTVILLE, IA US",1,9.97,83.46666667,9.8,Warning,-3,6.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
152,Bloody Run Creek near Marquette,2022,8,"POSTVILLE, IA US",1,4.91,80.96774194,6.8,Safe,-0.1,6.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
153,Bloody Run Creek near Marquette,2022,9,"POSTVILLE, IA US",1,0.85,75.93333333,6.7,Safe,-0.2,6.5,Safe,43.041505,-91.208083,MSP,TRUE,MSA
154,Bloody Run Creek near Marquette,2022,10,"POSTVILLE, IA US",1,1.38,63.25806452,6.5,Safe,-0.1,6.4,Safe,43.041505,-91.208083,MSP,TRUE,MSA
155,Bloody Run Creek near Marquette,2022,11,"POSTVILLE, IA US",1,2.47,46.6,6.4,Safe,-0.1,6.3,Safe,43.041505,-91.208083,MSP,TRUE,MSA
156,Bloody Run Creek near Marquette,2022,12,"POSTVILLE, IA US",1,2.11,26.32258065,6.3,Safe,0.5,6.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
157,Bloody Run Creek near Marquette,2023,1,"POSTVILLE, IA US",1,2.11,29.70967742,6.8,Safe,0.2,7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
158,Bloody Run Creek near Marquette,2023,2,"POSTVILLE, IA US",1,2.45,33.46428571,7,Safe,-0.3,6.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
159,Bloody Run Creek near Marquette,2023,3,"POSTVILLE, IA US",1,1.66,42.41935484,6.7,Safe,0.2,6.9,Safe,43.041505,-91.208083,MSP,TRUE,MSA
160,Bloody Run Creek near Marquette,2023,4,"POSTVILLE, IA US",1,2.33,60.36666667,6.9,Safe,-0.5,6.4,Safe,43.041505,-91.208083,MSP,TRUE,MSA
161,Bloody Run Creek near Marquette,2023,5,"POSTVILLE, IA US",1,3.71,76.08,6.4,Safe,0.2,6.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
162,Bloody Run Creek near Marquette,2023,6,"POSTVILLE, IA US",1,2.34,84.82608696,6.6,Safe,-0.4,6.2,Safe,43.041505,-91.208083,MSP,TRUE,MSA
163,Bloody Run Creek near Marquette,2023,7,"POSTVILLE, IA US",1,3.54,82.90909091,6.2,Safe,-0.7,5.5,Safe,43.041505,-91.208083,MSP,TRUE,MSA
164,Bloody Run Creek near Marquette,2023,8,"POSTVILLE, IA US",1,0.97,84.87096774,5.5,Safe,0.1,5.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
165,Bloody Run Creek near Marquette,2023,9,"POSTVILLE, IA US",1,3.64,78.20689655,5.6,Safe,0,5.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
166,Bloody Run Creek near Marquette,2023,10,"POSTVILLE, IA US",1,4.07,64.65517241,5.6,Safe,0.3,5.9,Safe,43.041505,-91.208083,MSP,TRUE,MSA
167,Bloody Run Creek near Marquette,2023,11,"POSTVILLE, IA US",1,0.05,48,5.9,Safe,0.5,6.4,Safe,43.041505,-91.208083,MSP,TRUE,MSA
168,Bloody Run Creek near Marquette,2023,12,"POSTVILLE, IA US",1,1.7,40.82758621,6.4,Safe,0.1,6.5,Safe,43.041505,-91.208083,MSP,TRUE,MSA
169,Bloody Run Creek near Marquette,2024,1,"POSTVILLE, IA US",1,2.03,27.31034483,6.5,Safe,-0.1,6.4,Safe,43.041505,-91.208083,MSP,TRUE,MSA
170,Bloody Run Creek near Marquette,2024,2,"POSTVILLE, IA US",1,0.56,46.31034483,6.4,Safe,-0.6,5.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
171,Bloody Run Creek near Marquette,2024,3,"POSTVILLE, IA US",1,1.62,50,5.8,Safe,-0.1,5.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
172,Bloody Run Creek near Marquette,2024,4,"POSTVILLE, IA US",1,4.56,59.6,5.7,Safe,-0.8,4.9,Safe,43.041505,-91.208083,MSP,TRUE,MSA
173,Bloody Run Creek near Marquette,2024,5,"POSTVILLE, IA US",1,9.85,72.85714286,4.9,Safe,1,5.9,Safe,43.041505,-91.208083,MSP,TRUE,MSA
174,Bloody Run Creek near Marquette,2024,6,"POSTVILLE, IA US",1,7.6,80.39130435,5.9,Safe,2.9,8.8,Warning,43.041505,-91.208083,MSP,TRUE,MSA
175,Bloody Run Creek near Marquette,2024,7,"POSTVILLE, IA US",1,4.28,82.1,8.8,Warning,-3.1,5.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
176,Bloody Run Creek near Marquette,2024,8,"POSTVILLE, IA US",1,2.7,82.53571429,5.7,Safe,1,6.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
177,Bloody Run Creek near Marquette,2024,9,"POSTVILLE, IA US",1,0.28,80.46666667,6.7,Safe,-0.6,6.1,Safe,43.041505,-91.208083,MSP,TRUE,MSA
178,Bloody Run Creek near Marquette,2024,10,"POSTVILLE, IA US",1,1.93,70.23333333,6.1,Safe,0,6.1,Safe,43.041505,-91.208083,MSP,TRUE,MSA
179,Bloody Run Creek near Marquette,2024,11,"POSTVILLE, IA US",1,4.61,47.25925926,6.1,Safe,-0.5,5.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
180,Bloody Run Creek near Marquette,2024,12,"POSTVILLE, IA US",1,1.68,32.74193548,5.6,Safe,1.7,7.3,Safe,43.041505,-91.208083,MSP,TRUE,MSA
181,Bloody Run Creek near Marquette,2025,1,"POSTVILLE, IA US",1,0,27.55172414,7.3,Safe,-0.7,6.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
182,Bloody Run Creek near Marquette,2025,2,"POSTVILLE, IA US",1,0.17,28.11111111,6.6,Safe,-0.4,6.2,Safe,43.041505,-91.208083,MSP,TRUE,MSA
183,Bloody Run Creek near Marquette,2025,3,"POSTVILLE, IA US",1,2.01,51.23333333,6.2,Safe,-0.6,5.6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
184,Bloody Run Creek near Marquette,2025,4,"POSTVILLE, IA US",1,5.75,57.71428571,5.6,Safe,-0.5,5.1,Safe,43.041505,-91.208083,MSP,TRUE,MSA
185,Bloody Run Creek near Marquette,2025,5,"POSTVILLE, IA US",1,1.67,70.96666667,5.1,Safe,0.7,5.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
186,Bloody Run Creek near Marquette,2025,6,"POSTVILLE, IA US",1,3.44,83.44827586,5.8,Safe,-0.7,5.1,Safe,43.041505,-91.208083,MSP,TRUE,MSA
187,Bloody Run Creek near Marquette,2025,7,"POSTVILLE, IA US",1,6.89,84.13793103,5.1,Safe,0.2,5.3,Safe,43.041505,-91.208083,MSP,TRUE,MSA
188,Bloody Run Creek near Marquette,2025,8,"POSTVILLE, IA US",1,3.57,80.1,5.3,Safe,0.5,5.8,Safe,43.041505,-91.208083,MSP,TRUE,MSA
189,Bloody Run Creek near Marquette,2025,9,"POSTVILLE, IA US",1,1.83,77.46666667,5.8,Safe,-0.4,5.4,Safe,43.041505,-91.208083,MSP,TRUE,MSA
190,Bloody Run Creek near Marquette,2025,10,"ELKADER 6 SSW, IA US",2,2.33,67.06666667,5.4,Safe,0.6,6,Safe,43.041505,-91.208083,MSP,TRUE,MSA
191,Bloody Run Creek near Marquette,2025,11,"ELKADER 6 SSW, IA US",2,0.88,49.57142857,6,Safe,0.7,6.7,Safe,43.041505,-91.208083,MSP,TRUE,MSA
192,Bloody Run Creek near Marquette,2025,12,"ELKADER 6 SSW, IA US",2,2.42,30.5483871,6.7,Safe,0.5,7.2,Safe,43.041505,-91.208083,MSP,TRUE,MSA
193,Boone River near Stratford,2022,1,"BOONE, IA US",1,1.11,26.4516129,10,Alert,-3.5,6.5,Safe,42.34116,-93.89245,DML,TRUE,DML
194,Boone River near Stratford,2022,2,"BOONE, IA US",1,0.3,32.35714286,6.5,Safe,-3.2,3.3,Safe,42.34116,-93.89245,DML,TRUE,DML
195,Boone River near Stratford,2022,3,"BOONE, IA US",1,3.29,47.70967742,3.3,Safe,5.5,8.8,Warning,42.34116,-93.89245,DML,TRUE,DML
196,Boone River near Stratford,2022,4,"BOONE, IA US",1,3.84,54.66666667,8.8,Warning,7.2,16,Alert,42.34116,-93.89245,DML,TRUE,DML
197,Boone River near Stratford,2022,5,"BOONE, IA US",1,4.68,71.77419355,16,Alert,-1,15,Alert,42.34116,-93.89245,DML,TRUE,DML
198,Boone River near Stratford,2022,6,"BOONE, IA US",1,6.36,83.33333333,15,Alert,-5,10,Alert,42.34116,-93.89245,DML,TRUE,DML
199,Boone River near Stratford,2022,7,"BOONE, IA US",1,3.29,85.03225806,10,Alert,-9.9,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
200,Boone River near Stratford,2022,8,"BOONE, IA US",1,2.81,84.12903226,0.1,Safe,0,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
201,Boone River near Stratford,2022,9,"BOONE, IA US",1,2.24,77.16666667,0.1,Safe,0,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
202,Boone River near Stratford,2022,10,"BOONE, IA US",1,0.6,65.51612903,0.1,Safe,0,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
203,Boone River near Stratford,2022,11,"BOONE, IA US",1,1.26,47.9,0.1,Safe,1.3,1.4,Safe,42.34116,-93.89245,DML,TRUE,DML
204,Boone River near Stratford,2022,12,"BOONE, IA US",1,1.92,28.67741935,1.4,Safe,1.4,2.8,Safe,42.34116,-93.89245,DML,TRUE,DML
205,Boone River near Stratford,2023,1,"BOONE, IA US",1,2.34,31.41935484,2.8,Safe,0.1,2.9,Safe,42.34116,-93.89245,DML,TRUE,DML
206,Boone River near Stratford,2023,2,"BOONE, IA US",1,2.88,36.35714286,2.9,Safe,0,2.9,Safe,42.34116,-93.89245,DML,TRUE,DML
207,Boone River near Stratford,2023,3,"BOONE, IA US",1,1.81,43.41935484,2.9,Safe,1.7,4.6,Safe,42.34116,-93.89245,DML,TRUE,DML
208,Boone River near Stratford,2023,4,"BOONE, IA US",1,2.75,63.17241379,4.6,Safe,0.5,5.1,Safe,42.34116,-93.89245,DML,TRUE,DML
209,Boone River near Stratford,2023,5,"BOONE, IA US",1,3.29,75.25806452,5.1,Safe,2.1,7.2,Safe,42.34116,-93.89245,DML,TRUE,DML
210,Boone River near Stratford,2023,6,"BOONE, IA US",1,3.61,83.03448276,7.2,Safe,-0.5,6.7,Safe,42.34116,-93.89245,DML,TRUE,DML
211,Boone River near Stratford,2023,7,"BOONE, IA US",1,5.66,81.76666667,6.7,Safe,-6.6,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
212,Boone River near Stratford,2023,8,"BOONE, IA US",1,3.02,83.70967742,0.1,Safe,0,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
213,Boone River near Stratford,2023,9,"BOONE, IA US",1,1.99,79.93333333,0.1,Safe,0,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
214,Boone River near Stratford,2023,10,"BOONE, IA US",1,1.74,64.74193548,0.1,Safe,0.29,0.39,Safe,42.34116,-93.89245,DML,TRUE,DML
215,Boone River near Stratford,2023,11,"BOONE, IA US",1,0.15,52.23333333,0.39,Safe,1.31,1.7,Safe,42.34116,-93.89245,DML,TRUE,DML
216,Boone River near Stratford,2023,12,"BOONE, IA US",1,1.59,42.80645161,1.7,Safe,0,1.7,Safe,42.34116,-93.89245,DML,TRUE,DML
217,Boone River near Stratford,2024,1,"BOONE, IA US",1,1.92,25.87096774,1.7,Safe,2.9,4.6,Safe,42.34116,-93.89245,DML,TRUE,DML
218,Boone River near Stratford,2024,2,"BOONE, IA US",1,0.21,49.5862069,4.6,Safe,-4.5,0.1,Safe,42.34116,-93.89245,DML,TRUE,DML
219,Boone River near Stratford,2024,3,"BOONE, IA US",1,3.24,52.48387097,0.1,Safe,11.9,12,Alert,42.34116,-93.89245,DML,TRUE,DML
220,Boone River near Stratford,2024,4,"BOONE, IA US",1,4.17,63.03333333,12,Alert,11,23,Alert,42.34116,-93.89245,DML,TRUE,DML
221,Boone River near Stratford,2024,5,"BOONE, IA US",1,7.19,73.43333333,23,Alert,-3,20,Alert,42.34116,-93.89245,DML,TRUE,DML
222,Boone River near Stratford,2024,6,"BOONE, IA US",1,4.04,82.26923077,20,Alert,-4,16,Alert,42.34116,-93.89245,DML,TRUE,DML
223,Boone River near Stratford,2024,7,"BOONE, IA US",1,4.65,81.64516129,16,Alert,-13.7,2.3,Safe,42.34116,-93.89245,DML,TRUE,DML
224,Boone River near Stratford,2024,8,"BOONE, IA US",1,1.65,81.79310345,2.3,Safe,-2.05,0.25,Safe,42.34116,-93.89245,DML,TRUE,DML
225,Boone River near Stratford,2024,9,"BOONE, IA US",1,1.06,81.23333333,0.25,Safe,0,0.25,Safe,42.34116,-93.89245,DML,TRUE,DML
226,Boone River near Stratford,2024,10,"BOONE, IA US",1,1.87,72.87096774,0.25,Safe,0,0.25,Safe,42.34116,-93.89245,DML,TRUE,DML
227,Boone River near Stratford,2024,11,"BOONE, IA US",1,3.44,48.96666667,0.25,Safe,4.25,4.5,Safe,42.34116,-93.89245,DML,TRUE,DML
228,Boone River near Stratford,2024,12,"BOONE, IA US",1,1.54,35.70967742,4.5,Safe,5.5,10,Alert,42.34116,-93.89245,DML,TRUE,DML
229,Boone River near Stratford,2025,1,"BOONE, IA US",1,0.29,28.58064516,10,Alert,-5.3,4.7,Safe,42.34116,-93.89245,DML,TRUE,DML
230,Boone River near Stratford,2025,2,"BOONE, IA US",1,0.66,30.07142857,4.7,Safe,2.9,7.6,Warning,42.34116,-93.89245,DML,TRUE,DML
231,Boone River near Stratford,2025,3,"BOONE, IA US",1,4.24,55.16129032,7.6,Warning,8.4,16,Alert,42.34116,-93.89245,DML,TRUE,DML
232,Boone River near Stratford,2025,4,"BOONE, IA US",1,3.6,61.4,16,Alert,0,16,Alert,42.34116,-93.89245,DML,TRUE,DML
233,Boone River near Stratford,2025,5,"BOONE, IA US",1,4.32,72.06666667,16,Alert,9,25,Alert,42.34116,-93.89245,DML,TRUE,DML
234,Boone River near Stratford,2025,6,"BOONE, IA US",1,8.94,82.63333333,25,Alert,-6,19,Alert,42.34116,-93.89245,DML,TRUE,DML
235,Boone River near Stratford,2025,7,"BOONE, IA US",1,12.77,84.64516129,19,Alert,-7,12,Alert,42.34116,-93.89245,DML,TRUE,DML
236,Boone River near Stratford,2025,8,"BOONE, IA US",1,4.27,81.32258065,12,Alert,-5.8,6.2,Safe,42.34116,-93.89245,DML,TRUE,DML
237,Boone River near Stratford,2025,9,"BOONE, IA US",1,1.8,79.3,6.2,Safe,1.5,7.7,Warning,42.34116,-93.89245,DML,TRUE,DML
238,Boone River near Stratford,2025,10,"BOONE, IA US",1,3.77,67.10344828,7.7,Warning,1.7,9.4,Warning,42.34116,-93.89245,DML,TRUE,DML
239,Boone River near Stratford,2025,11,"BOONE, IA US",1,1.95,49.53333333,9.4,Warning,3.6,13,Alert,42.34116,-93.89245,DML,TRUE,DML
240,Boone River near Stratford,2025,12,"BOONE, IA US",1,1.23,32.67741935,13,Alert,3,16,Alert,42.34116,-93.89245,DML,TRUE,DML
241,Boyer River near Missouri Valley,2022,1,"LITTLE SIOUX 2 NW, IA US",2,0.38,31.58064516,7.7,Warning,-2,5.7,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
242,Boyer River near Missouri Valley,2022,2,"LITTLE SIOUX 2 NW, IA US",2,0.27,38.78571429,5.7,Safe,-0.9,4.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
243,Boyer River near Missouri Valley,2022,3,"LITTLE SIOUX 2 NW, IA US",2,1.45,51.67741935,4.8,Safe,-1.2,3.6,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
244,Boyer River near Missouri Valley,2022,4,"LITTLE SIOUX 2 NW, IA US",2,2.47,60.83333333,3.6,Safe,2.3,5.9,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
245,Boyer River near Missouri Valley,2022,5,"LITTLE SIOUX 2 NW, IA US",2,6.35,72.80645161,5.9,Safe,0.6,6.5,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
246,Boyer River near Missouri Valley,2022,6,"LOGAN 1 WNW, IA US",1,2.48,85,6.5,Safe,-1.3,5.2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
247,Boyer River near Missouri Valley,2022,7,"LOGAN 1 WNW, IA US",1,2.96,86.32258065,5.2,Safe,-2,3.2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
248,Boyer River near Missouri Valley,2022,8,"LOGAN 1 WNW, IA US",1,1.37,86.22580645,3.2,Safe,-2,1.2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
249,Boyer River near Missouri Valley,2022,9,"LOGAN 1 WNW, IA US",1,1.87,80.8,1.2,Safe,0.7,1.9,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
250,Boyer River near Missouri Valley,2022,10,"LOGAN 1 WNW, IA US",1,0.44,67.25806452,1.9,Safe,0.5,2.4,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
251,Boyer River near Missouri Valley,2022,11,"LOGAN 1 WNW, IA US",1,0.72,48.5,2.4,Safe,1.4,3.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
252,Boyer River near Missouri Valley,2022,12,"LOGAN 1 WNW, IA US",1,1.65,30.64516129,3.8,Safe,1.2,5,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
253,Boyer River near Missouri Valley,2023,1,"LOGAN 1 WNW, IA US",1,1.78,32.35483871,5,Safe,0.4,5.4,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
254,Boyer River near Missouri Valley,2023,2,"LOGAN 1 WNW, IA US",1,2.14,38.42857143,5.4,Safe,-0.4,5,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
255,Boyer River near Missouri Valley,2023,3,"LOGAN 1 WNW, IA US",1,1.14,44.64516129,5,Safe,-2.3,2.7,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
256,Boyer River near Missouri Valley,2023,4,"LOGAN 1 WNW, IA US",1,2.19,64.3,2.7,Safe,-0.5,2.2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
257,Boyer River near Missouri Valley,2023,5,"LOGAN 1 WNW, IA US",1,1.52,76.70967742,2.2,Safe,-0.2,2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
258,Boyer River near Missouri Valley,2023,6,"LOGAN 1 WNW, IA US",1,2.18,85.8,2,Safe,-0.8,1.2,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
259,Boyer River near Missouri Valley,2023,7,"LOGAN 1 WNW, IA US",1,3.82,83.35483871,1.2,Safe,0.4,1.6,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
260,Boyer River near Missouri Valley,2023,8,"LOGAN 1 WNW, IA US",1,4.6,84.87096774,1.6,Safe,0.8,2.4,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
261,Boyer River near Missouri Valley,2023,9,"LOGAN 1 WNW, IA US",1,0.73,81.63333333,2.4,Safe,-0.9,1.5,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
262,Boyer River near Missouri Valley,2023,10,"LOGAN 1 WNW, IA US",1,3.76,65.70967742,1.5,Safe,2.4,3.9,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
263,Boyer River near Missouri Valley,2023,11,"LOGAN 1 WNW, IA US",1,0.22,53.36666667,3.9,Safe,-0.3,3.6,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
264,Boyer River near Missouri Valley,2023,12,"LOGAN 1 WNW, IA US",1,1.86,43.22580645,3.6,Safe,1.2,4.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
265,Boyer River near Missouri Valley,2024,1,"LOGAN 1 WNW, IA US",1,1.45,25.19354839,4.8,Safe,-1.1,3.7,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
266,Boyer River near Missouri Valley,2024,2,"LOGAN 1 WNW, IA US",1,0.15,50.62068966,3.7,Safe,-0.8,2.9,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
267,Boyer River near Missouri Valley,2024,3,"LOGAN 1 WNW, IA US",1,1.97,53.74193548,2.9,Safe,3.9,6.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
268,Boyer River near Missouri Valley,2024,4,"LOGAN 1 WNW, IA US",1,2.98,64.83333333,6.8,Safe,4.2,11,Alert,41.5731272,-95.8452294,MOP,TRUE,MOA
269,Boyer River near Missouri Valley,2024,5,"LOGAN 1 WNW, IA US",1,9.97,73.77419355,11,Alert,1,12,Alert,41.5731272,-95.8452294,MOP,TRUE,MOA
270,Boyer River near Missouri Valley,2024,6,"LOGAN 1 WNW, IA US",1,2.91,83.9,12,Alert,-3,9,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
271,Boyer River near Missouri Valley,2024,7,"LOGAN 1 WNW, IA US",1,2.4,83.70967742,9,Warning,-2.7,6.3,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
272,Boyer River near Missouri Valley,2024,8,"LOGAN 1 WNW, IA US",1,3.67,82.80645161,6.3,Safe,-3.6,2.7,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
273,Boyer River near Missouri Valley,2024,9,"LOGAN 1 WNW, IA US",1,0.37,81.96666667,2.7,Safe,0.4,3.1,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
274,Boyer River near Missouri Valley,2024,10,"LOGAN 1 WNW, IA US",1,0.95,73.19354839,3.1,Safe,-0.7,2.4,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
275,Boyer River near Missouri Valley,2024,11,"LOGAN 1 WNW, IA US",1,5.31,51.26666667,2.4,Safe,5.7,8.1,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
276,Boyer River near Missouri Valley,2024,12,"LOGAN 1 WNW, IA US",1,0.79,38.4516129,8.1,Warning,-0.3,7.8,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
277,Boyer River near Missouri Valley,2025,1,"LOGAN 1 WNW, IA US",1,0.22,30.64516129,7.8,Warning,-2.1,5.7,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
278,Boyer River near Missouri Valley,2025,2,"LOGAN 1 WNW, IA US",1,0.83,31.53571429,5.7,Safe,1.1,6.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
279,Boyer River near Missouri Valley,2025,3,"LOGAN 1 WNW, IA US",1,2.35,57.03225806,6.8,Safe,4.2,11,Alert,41.5731272,-95.8452294,MOP,TRUE,MOA
280,Boyer River near Missouri Valley,2025,4,"LOGAN 1 WNW, IA US",1,2.2,62.96666667,11,Alert,-1.9,9.1,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
281,Boyer River near Missouri Valley,2025,5,"LOGAN 1 WNW, IA US",1,3.68,72.51612903,9.1,Warning,1.9,11,Alert,41.5731272,-95.8452294,MOP,TRUE,MOA
282,Boyer River near Missouri Valley,2025,6,"LOGAN 1 WNW, IA US",1,6.43,83.93333333,11,Alert,-3.4,7.6,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
283,Boyer River near Missouri Valley,2025,7,"LOGAN 1 WNW, IA US",1,10.33,85.48387097,7.6,Warning,2.4,10,Alert,41.5731272,-95.8452294,MOP,TRUE,MOA
284,Boyer River near Missouri Valley,2025,8,"LOGAN 1 WNW, IA US",1,4.89,81.5483871,10,Alert,-1.6,8.4,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
285,Boyer River near Missouri Valley,2025,9,"LOGAN 1 WNW, IA US",1,4.82,78.7,8.4,Warning,-1.6,6.8,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
286,Boyer River near Missouri Valley,2025,10,"LOGAN 1 WNW, IA US",1,1.33,69.22580645,6.8,Safe,0.5,7.3,Safe,41.5731272,-95.8452294,MOP,TRUE,MOA
287,Boyer River near Missouri Valley,2025,11,"LOGAN 1 WNW, IA US",1,1.52,50.86666667,7.3,Safe,0.2,7.5,Warning,41.5731272,-95.8452294,MOP,TRUE,MOA
